image_path,true_label,category,dataset_role,semantic_category,transform_group,is_main_dataset,base_id,filename,extension,file_size_kb,width,height,aspect_ratio,megapixels,image_mode,has_exif,difficulty,score,predicted_label,final_label,is_uncertain,threshold_used,detector_config_name,raw_false_positive,final_false_positive,false_positive,status,error_message
data\test_images\day14_expansion\resolution_control\long_512\real_083_outdoor_street_png_long512.png,real,long_512,resolution_control,outdoor_street,long_512,false,083_outdoor_street,real_083_outdoor_street_png_long512.png,png,249.12,288,512,0.5625,0.147456,RGB,false,hard,0.237206,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_084_outdoor_street_jpg_q95_long512.jpg,real,long_512,resolution_control,outdoor_street,long_512,false,084_outdoor_street,real_084_outdoor_street_jpg_q95_long512.jpg,jpg,85.4,384,512,0.75,0.196608,RGB,false,hard,0.214031,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_084_outdoor_street_png_long512.png,real,long_512,resolution_control,outdoor_street,long_512,false,084_outdoor_street,real_084_outdoor_street_png_long512.png,png,311.31,384,512,0.75,0.196608,RGB,false,hard,0.212335,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_085_outdoor_street_jpg_q95_long512.jpg,real,long_512,resolution_control,outdoor_street,long_512,false,085_outdoor_street,real_085_outdoor_street_jpg_q95_long512.jpg,jpg,97.27,512,384,1.333333,0.196608,RGB,false,hard,0.217829,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_085_outdoor_street_png_long512.png,real,long_512,resolution_control,outdoor_street,long_512,false,085_outdoor_street,real_085_outdoor_street_png_long512.png,png,319.1,512,384,1.333333,0.196608,RGB,false,hard,0.21677,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_086_outdoor_street_jpg_q95_long512.jpg,real,long_512,resolution_control,outdoor_street,long_512,false,086_outdoor_street,real_086_outdoor_street_jpg_q95_long512.jpg,jpg,85.31,384,512,0.75,0.196608,RGB,false,hard,0.207939,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_086_outdoor_street_png_long512.png,real,long_512,resolution_control,outdoor_street,long_512,false,086_outdoor_street,real_086_outdoor_street_png_long512.png,png,290.23,384,512,0.75,0.196608,RGB,false,hard,0.205679,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_087_outdoor_street_jpg_q95_long512.jpg,real,long_512,resolution_control,outdoor_street,long_512,false,087_outdoor_street,real_087_outdoor_street_jpg_q95_long512.jpg,jpg,101.16,512,384,1.333333,0.196608,RGB,false,hard,0.206609,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_087_outdoor_street_png_long512.png,real,long_512,resolution_control,outdoor_street,long_512,false,087_outdoor_street,real_087_outdoor_street_png_long512.png,png,352.0,512,384,1.333333,0.196608,RGB,false,hard,0.205082,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_088_outdoor_street_jpg_q95_long512.jpg,real,long_512,resolution_control,outdoor_street,long_512,false,088_outdoor_street,real_088_outdoor_street_jpg_q95_long512.jpg,jpg,115.66,384,512,0.75,0.196608,RGB,false,hard,0.214537,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_088_outdoor_street_png_long512.png,real,long_512,resolution_control,outdoor_street,long_512,false,088_outdoor_street,real_088_outdoor_street_png_long512.png,png,397.42,384,512,0.75,0.196608,RGB,false,hard,0.212679,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_089_outdoor_street_jpg_q95_long512.jpg,real,long_512,resolution_control,outdoor_street,long_512,false,089_outdoor_street,real_089_outdoor_street_jpg_q95_long512.jpg,jpg,46.16,288,512,0.5625,0.147456,RGB,false,hard,0.211684,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_089_outdoor_street_png_long512.png,real,long_512,resolution_control,outdoor_street,long_512,false,089_outdoor_street,real_089_outdoor_street_png_long512.png,png,202.99,288,512,0.5625,0.147456,RGB,false,hard,0.209961,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_090_outdoor_street_jpg_q95_long512.jpg,real,long_512,resolution_control,outdoor_street,long_512,false,090_outdoor_street,real_090_outdoor_street_jpg_q95_long512.jpg,jpg,111.75,384,512,0.75,0.196608,RGB,false,hard,0.22913,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_090_outdoor_street_png_long512.png,real,long_512,resolution_control,outdoor_street,long_512,false,090_outdoor_street,real_090_outdoor_street_png_long512.png,png,375.09,384,512,0.75,0.196608,RGB,false,hard,0.227931,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_091_people_partial_jpg_q95_long512.jpg,real,long_512,resolution_control,people_partial,long_512,false,091_people_partial,real_091_people_partial_jpg_q95_long512.jpg,jpg,82.46,384,512,0.75,0.196608,RGB,false,hard,0.186451,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_091_people_partial_png_long512.png,real,long_512,resolution_control,people_partial,long_512,false,091_people_partial,real_091_people_partial_png_long512.png,png,305.6,384,512,0.75,0.196608,RGB,false,hard,0.185523,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_092_people_partial_jpg_q95_long512.jpg,real,long_512,resolution_control,people_partial,long_512,false,092_people_partial,real_092_people_partial_jpg_q95_long512.jpg,jpg,85.83,384,512,0.75,0.196608,RGB,false,hard,0.187194,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_092_people_partial_png_long512.png,real,long_512,resolution_control,people_partial,long_512,false,092_people_partial,real_092_people_partial_png_long512.png,png,299.07,384,512,0.75,0.196608,RGB,false,hard,0.186126,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_093_people_partial_jpg_q95_long512.jpg,real,long_512,resolution_control,people_partial,long_512,false,093_people_partial,real_093_people_partial_jpg_q95_long512.jpg,jpg,66.45,384,512,0.75,0.196608,RGB,false,hard,0.167217,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_093_people_partial_png_long512.png,real,long_512,resolution_control,people_partial,long_512,false,093_people_partial,real_093_people_partial_png_long512.png,png,253.0,384,512,0.75,0.196608,RGB,false,hard,0.165932,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_094_people_partial_jpg_q95_long512.jpg,real,long_512,resolution_control,people_partial,long_512,false,094_people_partial,real_094_people_partial_jpg_q95_long512.jpg,jpg,56.32,512,288,1.777778,0.147456,RGB,false,hard,0.204336,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_094_people_partial_png_long512.png,real,long_512,resolution_control,people_partial,long_512,false,094_people_partial,real_094_people_partial_png_long512.png,png,224.96,512,288,1.777778,0.147456,RGB,false,hard,0.203493,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_095_people_partial_jpg_q95_long512.jpg,real,long_512,resolution_control,people_partial,long_512,false,095_people_partial,real_095_people_partial_jpg_q95_long512.jpg,jpg,66.18,384,512,0.75,0.196608,RGB,false,hard,0.166302,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_095_people_partial_png_long512.png,real,long_512,resolution_control,people_partial,long_512,false,095_people_partial,real_095_people_partial_png_long512.png,png,251.06,384,512,0.75,0.196608,RGB,false,hard,0.165136,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_096_people_partial_jpg_q95_long512.jpg,real,long_512,resolution_control,people_partial,long_512,false,096_people_partial,real_096_people_partial_jpg_q95_long512.jpg,jpg,59.13,384,512,0.75,0.196608,RGB,false,hard,0.16922,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_096_people_partial_png_long512.png,real,long_512,resolution_control,people_partial,long_512,false,096_people_partial,real_096_people_partial_png_long512.png,png,221.16,384,512,0.75,0.196608,RGB,false,hard,0.167846,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_097_people_partial_jpg_q95_long512.jpg,real,long_512,resolution_control,people_partial,long_512,false,097_people_partial,real_097_people_partial_jpg_q95_long512.jpg,jpg,74.72,384,512,0.75,0.196608,RGB,false,hard,0.178665,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_097_people_partial_png_long512.png,real,long_512,resolution_control,people_partial,long_512,false,097_people_partial,real_097_people_partial_png_long512.png,png,290.24,384,512,0.75,0.196608,RGB,false,hard,0.175986,ai,uncertain,true,0.150000,baseline,true,false,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_098_people_partial_jpg_q95_long512.jpg,real,long_512,resolution_control,people_partial,long_512,false,098_people_partial,real_098_people_partial_jpg_q95_long512.jpg,jpg,75.71,384,512,0.75,0.196608,RGB,false,hard,0.194951,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_098_people_partial_png_long512.png,real,long_512,resolution_control,people_partial,long_512,false,098_people_partial,real_098_people_partial_png_long512.png,png,297.98,384,512,0.75,0.196608,RGB,false,hard,0.193239,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_099_people_partial_jpg_q95_long512.jpg,real,long_512,resolution_control,people_partial,long_512,false,099_people_partial,real_099_people_partial_jpg_q95_long512.jpg,jpg,50.8,288,512,0.5625,0.147456,RGB,false,hard,0.184329,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_099_people_partial_png_long512.png,real,long_512,resolution_control,people_partial,long_512,false,099_people_partial,real_099_people_partial_png_long512.png,png,216.47,288,512,0.5625,0.147456,RGB,false,hard,0.182048,ai,ai,false,0.150000,baseline,true,true,true,success,
data\test_images\day14_expansion\resolution_control\long_512\real_100_people_partial_jpg_q95_long512.jpg,real,long_512,resolution_control,people_partial,long_512,false,100_people_partial,real_100_people_partial_jpg_q95_long512.jpg,jpg,50.25,384,512,0.75,0.196608,RGB,false,hard,0.13083,real,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_512\real_100_people_partial_png_long512.png,real,long_512,resolution_control,people_partial,long_512,false,100_people_partial,real_100_people_partial_png_long512.png,png,205.44,384,512,0.75,0.196608,RGB,false,hard,0.132737,real,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_768\ai_001_food_retail_jpg_q95_long768.jpg,ai,long_768,resolution_control,food_retail,long_768,false,001_food_retail,ai_001_food_retail_jpg_q95_long768.jpg,jpg,163.26,768,576,1.333333,0.442368,RGB,false,hard,0.192589,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_768\ai_001_food_retail_png_long768.png,ai,long_768,resolution_control,food_retail,long_768,false,001_food_retail,ai_001_food_retail_png_long768.png,png,691.01,768,576,1.333333,0.442368,RGB,false,hard,0.190948,ai,ai,false,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_768\ai_002_food_retail_jpg_q95_long768.jpg,ai,long_768,resolution_control,food_retail,long_768,false,002_food_retail,ai_002_food_retail_jpg_q95_long768.jpg,jpg,142.28,768,576,1.333333,0.442368,RGB,false,hard,0.165771,ai,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_768\ai_002_food_retail_png_long768.png,ai,long_768,resolution_control,food_retail,long_768,false,002_food_retail,ai_002_food_retail_png_long768.png,png,650.82,768,576,1.333333,0.442368,RGB,false,hard,0.163047,ai,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_768\ai_003_food_retail_jpg_q95_long768.jpg,ai,long_768,resolution_control,food_retail,long_768,false,003_food_retail,ai_003_food_retail_jpg_q95_long768.jpg,jpg,209.05,768,576,1.333333,0.442368,RGB,false,hard,0.17506,ai,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_768\ai_003_food_retail_png_long768.png,ai,long_768,resolution_control,food_retail,long_768,false,003_food_retail,ai_003_food_retail_png_long768.png,png,756.8,768,576,1.333333,0.442368,RGB,false,hard,0.173255,ai,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_768\ai_004_food_retail_jpg_q95_long768.jpg,ai,long_768,resolution_control,food_retail,long_768,false,004_food_retail,ai_004_food_retail_jpg_q95_long768.jpg,jpg,153.47,768,576,1.333333,0.442368,RGB,false,hard,0.177777,ai,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_768\ai_004_food_retail_png_long768.png,ai,long_768,resolution_control,food_retail,long_768,false,004_food_retail,ai_004_food_retail_png_long768.png,png,679.8,768,576,1.333333,0.442368,RGB,false,hard,0.175285,ai,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_768\ai_005_food_retail_jpg_q95_long768.jpg,ai,long_768,resolution_control,food_retail,long_768,false,005_food_retail,ai_005_food_retail_jpg_q95_long768.jpg,jpg,117.66,768,576,1.333333,0.442368,RGB,false,hard,0.145686,real,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_768\ai_005_food_retail_png_long768.png,ai,long_768,resolution_control,food_retail,long_768,false,005_food_retail,ai_005_food_retail_png_long768.png,png,579.87,768,576,1.333333,0.442368,RGB,false,hard,0.143913,real,uncertain,true,0.150000,baseline,false,false,false,success,
data\test_images\day14_expansion\resolution_control\long_768\ai_006_food_retail_jpg_q95_long768.jpg,ai,long_768,resolution_control,food_retail,long_768,false,006_food_retail,ai_006_food_retail_jpg_q95_long768.jpg,jpg,117.59,768,576,1.333333,0.442368,RGB,false,hard,0.157225,ai,uncertain,true,0.150000,baseline,false,false,false,success,
