image_path,true_label,category,format,has_exif,original_score,resize_mean_score,resize_delta,mean_score,median_score,min_score,max_score,score_std,score_range,ai_vote_count,real_vote_count,resolution_flip_count,final_label_v2,final_label_v21,decision_reason_v2,decision_reason_v21,is_correct_when_definite_v21,raw_label_at_0_15
data\test_images\day14_expansion\raw\real\people_partial\real_092_people_partial_native.jpeg,real,people_partial,jpeg,true,0.110131,0.18747,0.077339,0.168135,0.186461,0.110131,0.189487,0.033516,0.079356,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\people_partial\real_093_people_partial_native.jpeg,real,people_partial,jpeg,true,0.132945,0.162442,0.029497,0.155068,0.160067,0.132945,0.167193,0.013232,0.034248,3,1,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\day14_expansion\raw\real\people_partial\real_094_people_partial_native.jpg,real,people_partial,jpg,true,0.137487,0.204152,0.066665,0.187486,0.203068,0.137487,0.206319,0.02891,0.068832,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\people_partial\real_095_people_partial_native.jpeg,real,people_partial,jpeg,true,0.137193,0.158121,0.020928,0.152889,0.154051,0.137193,0.166261,0.010869,0.029068,2,2,1,uncertain,uncertain,weak_vote_majority,weak_vote_majority_v21,,real
data\test_images\day14_expansion\raw\real\people_partial\real_096_people_partial_native.jpeg,real,people_partial,jpeg,true,0.111788,0.150385,0.038597,0.140736,0.140956,0.111788,0.169244,0.020564,0.057456,1,3,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\day14_expansion\raw\real\people_partial\real_097_people_partial_native.jpeg,real,people_partial,jpeg,true,0.13604,0.177576,0.041536,0.167192,0.177059,0.13604,0.17861,0.018012,0.04257,3,1,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\day14_expansion\raw\real\people_partial\real_098_people_partial_native.jpeg,real,people_partial,jpeg,true,0.135204,0.189805,0.054601,0.176154,0.187246,0.135204,0.194921,0.024338,0.059717,3,1,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\day14_expansion\raw\real\people_partial\real_099_people_partial_native.jpg,real,people_partial,jpg,true,0.231102,0.164375,-0.066727,0.181057,0.172787,0.14755,0.231102,0.031727,0.083552,3,1,2,uncertain,uncertain,resolution_flip,resolution_flip_v21,,ai
data\test_images\day14_expansion\raw\real\people_partial\real_100_people_partial_native.jpeg,real,people_partial,jpeg,true,0.237154,0.137145,-0.100009,0.162147,0.140419,0.130597,0.237154,0.044016,0.106557,2,2,1,uncertain,uncertain,resolution_flip,resolution_flip_v21,,ai
data\test_images\legacy\day8_small_30\ai\ai_001.png,ai,day8_small_30,png,false,0.154768,0.182389,0.027621,0.175483,0.179781,0.154768,0.187603,0.012672,0.032835,4,0,0,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,ai
data\test_images\legacy\day8_small_30\ai\ai_002.png,ai,day8_small_30,png,false,0.208551,0.22422,0.015669,0.220303,0.221544,0.208551,0.229572,0.008615,0.021021,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,true,ai
data\test_images\legacy\day8_small_30\ai\ai_003.png,ai,day8_small_30,png,false,0.175881,0.197201,0.02132,0.191871,0.195939,0.175881,0.199726,0.009361,0.023845,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,true,ai
data\test_images\legacy\day8_small_30\ai\ai_004.png,ai,day8_small_30,png,false,0.164681,0.181051,0.01637,0.176959,0.180061,0.164681,0.183031,0.007229,0.01835,4,0,0,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,ai
data\test_images\legacy\day8_small_30\ai\ai_005.png,ai,day8_small_30,png,false,0.144311,0.159244,0.014933,0.15551,0.158235,0.144311,0.161261,0.006607,0.01695,3,1,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\legacy\day8_small_30\ai\ai_006.png,ai,day8_small_30,png,false,0.178609,0.204212,0.025603,0.197811,0.202086,0.178609,0.208463,0.011395,0.029854,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,true,ai
data\test_images\legacy\day8_small_30\ai\ai_007.png,ai,day8_small_30,png,false,0.187089,0.209115,0.022026,0.203608,0.207933,0.187089,0.211479,0.009733,0.02439,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,true,ai
data\test_images\legacy\day8_small_30\ai\ai_008.png,ai,day8_small_30,png,false,0.180457,0.204075,0.023618,0.198171,0.202918,0.180457,0.206391,0.010337,0.025934,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,true,ai
data\test_images\legacy\day8_small_30\ai\ai_009.png,ai,day8_small_30,png,false,0.194494,0.226223,0.031729,0.218291,0.224485,0.194494,0.229701,0.013997,0.035207,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,true,ai
data\test_images\legacy\day8_small_30\ai\ai_010.png,ai,day8_small_30,png,false,0.147024,0.152362,0.005338,0.151028,0.15062,0.147024,0.155846,0.003776,0.008822,2,2,2,uncertain,uncertain,weak_vote_majority,weak_vote_majority_v21,,real
data\test_images\legacy\day8_small_30\ai\ai_011.png,ai,day8_small_30,png,false,0.132229,0.145308,0.013079,0.142038,0.14437,0.132229,0.147183,0.005858,0.014954,0,4,0,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\legacy\day8_small_30\ai\ai_012.png,ai,day8_small_30,png,false,0.173775,0.200262,0.026487,0.19364,0.199029,0.173775,0.202726,0.011767,0.028951,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,true,ai
data\test_images\legacy\day8_small_30\ai\ai_013.png,ai,day8_small_30,png,false,0.133096,0.153748,0.020652,0.148585,0.150921,0.133096,0.159404,0.009986,0.026308,2,2,1,uncertain,uncertain,weak_vote_majority,weak_vote_majority_v21,,real
data\test_images\legacy\day8_small_30\ai\ai_014.png,ai,day8_small_30,png,false,0.13696,0.168847,0.031887,0.160876,0.164245,0.13696,0.178053,0.015437,0.041093,3,1,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\legacy\day8_small_30\ai\ai_015.png,ai,day8_small_30,png,false,0.155206,0.202184,0.046978,0.19044,0.196441,0.155206,0.213669,0.022285,0.058463,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,true,ai
data\test_images\legacy\day8_small_30\ai\ai_016.png,ai,day8_small_30,png,false,0.165766,0.186169,0.020403,0.181068,0.184999,0.165766,0.188509,0.008953,0.022743,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,true,ai
data\test_images\legacy\day8_small_30\ai\ai_017.png,ai,day8_small_30,png,false,0.159653,0.164413,0.00476,0.163223,0.162621,0.158547,0.169103,0.004324,0.010556,4,0,0,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,ai
data\test_images\legacy\day8_small_30\ai\ai_018.png,ai,day8_small_30,png,false,0.195643,0.232678,0.037035,0.223419,0.230539,0.195643,0.236956,0.016613,0.041313,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,true,ai
data\test_images\legacy\day8_small_30\ai\ai_019.png,ai,day8_small_30,png,false,0.191518,0.202232,0.010714,0.199554,0.19929,0.191518,0.208118,0.007356,0.0166,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,true,ai
data\test_images\legacy\day8_small_30\ai\ai_020.png,ai,day8_small_30,png,false,0.146161,0.168203,0.022042,0.162692,0.166781,0.146161,0.171046,0.009759,0.024885,3,1,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\legacy\day8_small_30\ai\ai_021.png,ai,day8_small_30,png,false,0.1146,0.132149,0.017549,0.127762,0.129097,0.1146,0.138253,0.008817,0.023653,0,4,0,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\legacy\day8_small_30\ai\ai_022.png,ai,day8_small_30,png,false,0.183313,0.201962,0.018649,0.197299,0.200072,0.183313,0.205742,0.008993,0.022429,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,true,ai
data\test_images\legacy\day8_small_30\ai\ai_023.png,ai,day8_small_30,png,false,0.193182,0.224069,0.030887,0.216347,0.221469,0.193182,0.229268,0.013838,0.036086,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,true,ai
data\test_images\legacy\day8_small_30\ai\ai_024.png,ai,day8_small_30,png,false,0.135133,0.148288,0.013155,0.145,0.147353,0.135133,0.150159,0.005827,0.015026,1,3,2,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\legacy\day8_small_30\ai\ai_025.png,ai,day8_small_30,png,false,0.141403,0.16498,0.023577,0.159085,0.163575,0.141403,0.16779,0.010611,0.026387,3,1,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\legacy\day8_small_30\ai\ai_026.png,ai,day8_small_30,png,false,0.192624,0.199369,0.006745,0.197683,0.198494,0.185374,0.208369,0.009164,0.022995,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,true,ai
data\test_images\legacy\day8_small_30\ai\ai_027.png,ai,day8_small_30,png,false,0.201511,0.215263,0.013752,0.211825,0.212838,0.201511,0.220112,0.007768,0.018601,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,true,ai
data\test_images\legacy\day8_small_30\ai\ai_028.png,ai,day8_small_30,png,false,0.181577,0.204001,0.022424,0.198395,0.202613,0.181577,0.206776,0.009858,0.025199,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,true,ai
data\test_images\legacy\day8_small_30\ai\ai_029.png,ai,day8_small_30,png,false,0.162104,0.182808,0.020704,0.177632,0.180895,0.162104,0.186634,0.009382,0.02453,4,0,0,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,ai
data\test_images\legacy\day8_small_30\ai\ai_030.png,ai,day8_small_30,png,false,0.195831,0.218001,0.02217,0.212458,0.216282,0.195831,0.221438,0.00986,0.025607,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,true,ai
data\test_images\legacy\day8_small_30\real\real_001.jpg,real,day8_small_30,jpg,false,0.208724,0.21622,0.007496,0.214346,0.215475,0.208724,0.21771,0.003504,0.008986,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,false,ai
data\test_images\legacy\day8_small_30\real\real_002.jpg,real,day8_small_30,jpg,false,0.196063,0.220998,0.024935,0.214764,0.219426,0.196063,0.22414,0.011057,0.028077,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,false,ai
data\test_images\legacy\day8_small_30\real\real_003.jpg,real,day8_small_30,jpg,false,0.13663,0.178572,0.041942,0.168086,0.169036,0.13663,0.197644,0.023628,0.061014,3,1,1,uncertain,uncertain,resolution_flip,resolution_flip_v21,,real
data\test_images\legacy\day8_small_30\real\real_004.jpg,real,day8_small_30,jpg,false,0.219579,0.140175,-0.079404,0.160026,0.153014,0.114496,0.219579,0.039734,0.105083,2,2,1,uncertain,uncertain,resolution_flip,resolution_flip_v21,,ai
data\test_images\legacy\day8_small_30\real\real_005.jpg,real,day8_small_30,jpg,true,0.220945,0.139676,-0.081269,0.159994,0.140953,0.137123,0.220945,0.035305,0.083822,1,3,1,uncertain,uncertain,resolution_flip,resolution_flip_v21,,ai
data\test_images\legacy\day8_small_30\real\real_006.jpg,real,day8_small_30,jpg,false,0.167131,0.128214,-0.038917,0.137943,0.132811,0.119021,0.167131,0.018132,0.04811,1,3,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,ai
data\test_images\legacy\day8_small_30\real\real_007.jpg,real,day8_small_30,jpg,false,0.149587,0.161043,0.011456,0.158179,0.158796,0.149587,0.165538,0.00629,0.015951,3,1,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\legacy\day8_small_30\real\real_008.jpg,real,day8_small_30,jpg,false,0.138499,0.155581,0.017082,0.151311,0.15029,0.138499,0.166162,0.01056,0.027663,2,2,1,uncertain,uncertain,weak_vote_majority,weak_vote_majority_v21,,real
data\test_images\legacy\day8_small_30\real\real_009.jpg,real,day8_small_30,jpg,false,0.141515,0.180634,0.039119,0.170854,0.177031,0.141515,0.18784,0.017806,0.046325,3,1,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\legacy\day8_small_30\real\real_010.jpg,real,day8_small_30,jpg,false,0.20245,0.208967,0.006517,0.207338,0.207317,0.20245,0.212267,0.003902,0.009817,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,false,ai
data\test_images\legacy\day8_small_30\real\real_011.jpg,real,day8_small_30,jpg,true,0.146013,0.176574,0.030561,0.168934,0.171328,0.146013,0.187066,0.014932,0.041053,3,1,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\legacy\day8_small_30\real\real_012.jpg,real,day8_small_30,jpg,true,0.117578,0.177523,0.059945,0.162537,0.174937,0.117578,0.182694,0.026225,0.065116,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\legacy\day8_small_30\real\real_013.jpg,real,day8_small_30,jpg,true,0.222499,0.153291,-0.069208,0.170593,0.154986,0.1499,0.222499,0.03004,0.072599,3,1,1,uncertain,uncertain,resolution_flip,resolution_flip_v21,,ai
data\test_images\legacy\day8_small_30\real\real_014.jpg,real,day8_small_30,jpg,true,0.130118,0.240741,0.110623,0.213086,0.238135,0.130118,0.245953,0.048074,0.115835,3,1,1,uncertain,uncertain,resolution_flip,stable_ai_but_resize_biased,,real
data\test_images\legacy\day8_small_30\real\real_015.jpg,real,day8_small_30,jpg,true,0.202338,0.13676,-0.065578,0.153154,0.138198,0.133884,0.202338,0.028518,0.068454,1,3,1,uncertain,uncertain,resolution_flip,resolution_flip_v21,,ai
data\test_images\legacy\day8_small_30\real\real_016.jpg,real,day8_small_30,jpg,true,0.096813,0.201541,0.104728,0.175359,0.195612,0.096813,0.2134,0.046152,0.116587,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\legacy\day8_small_30\real\real_017.jpg,real,day8_small_30,jpg,true,0.147026,0.202115,0.055089,0.188343,0.197371,0.147026,0.211604,0.024566,0.064578,3,1,1,uncertain,uncertain,resolution_flip,stable_ai_but_resize_biased,,real
data\test_images\legacy\day8_small_30\real\real_018.jpg,real,day8_small_30,jpg,true,0.098813,0.245992,0.147179,0.209197,0.241425,0.098813,0.255125,0.064033,0.156312,3,1,1,uncertain,uncertain,resolution_flip,stable_ai_but_resize_biased,,real
data\test_images\legacy\day8_small_30\real\real_019.jpg,real,day8_small_30,jpg,true,0.170343,0.259771,0.089428,0.237414,0.257599,0.170343,0.264113,0.038921,0.09377,4,0,0,uncertain,uncertain,unstable_score_std,stable_ai_but_resize_biased,,ai
data\test_images\legacy\day8_small_30\real\real_020.jpg,real,day8_small_30,jpg,true,0.112877,0.17076,0.057883,0.156289,0.167479,0.112877,0.177322,0.025488,0.064445,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\legacy\day8_small_30\real\real_021.jpg,real,day8_small_30,jpg,false,0.174747,0.13458,-0.040167,0.144621,0.13784,0.128059,0.174747,0.018162,0.046688,1,3,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,ai
data\test_images\legacy\day8_small_30\real\real_022.jpg,real,day8_small_30,jpg,false,0.22562,0.242939,0.017319,0.238609,0.241243,0.22562,0.246329,0.007802,0.020709,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,false,ai
data\test_images\legacy\day8_small_30\real\real_023.jpg,real,day8_small_30,jpg,false,0.179521,0.192266,0.012745,0.18908,0.190563,0.179521,0.19567,0.00608,0.016149,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,false,ai
data\test_images\legacy\day8_small_30\real\real_024.jpg,real,day8_small_30,jpg,false,0.142203,0.17782,0.035617,0.168916,0.166187,0.142203,0.201085,0.02206,0.058882,3,1,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\legacy\day8_small_30\real\real_025.jpg,real,day8_small_30,jpg,false,0.21773,0.255067,0.037337,0.245733,0.253341,0.21773,0.25852,0.016619,0.04079,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,false,ai
data\test_images\legacy\day8_small_30\real\real_026.jpg,real,day8_small_30,jpg,false,0.196612,0.225808,0.029196,0.218509,0.224011,0.196612,0.229402,0.01325,0.03279,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,false,ai
data\test_images\legacy\day8_small_30\real\real_027.jpg,real,day8_small_30,jpg,false,0.262199,0.252576,-0.009623,0.254982,0.255164,0.247401,0.262199,0.005359,0.014798,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,false,ai
data\test_images\legacy\day8_small_30\real\real_028.jpg,real,day8_small_30,jpg,false,0.262213,0.254514,-0.007699,0.256439,0.25701,0.249522,0.262213,0.004627,0.012691,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,false,ai
data\test_images\legacy\day8_small_30\real\real_029.jpg,real,day8_small_30,jpg,false,0.160616,0.210611,0.049995,0.198112,0.205977,0.160616,0.219881,0.022882,0.059265,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,false,ai
data\test_images\legacy\day8_small_30\real\real_030.jpg,real,day8_small_30,jpg,true,0.228971,0.209385,-0.019586,0.214282,0.224131,0.179893,0.228971,0.020118,0.049078,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,false,ai
